,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
31139,769325,1,1,4.18,24,,0,149.4,26.4,0,1
31140,769339,1,1,1.66,26,0.0,0,155.1,9.9,0,1
31141,769420,1,0,0.98,16,0.0,2,21.8,1.3,0,1
31142,769427,1,1,4.29,16,1.61,0,156.0,16.4,0,0
31143,769447,1,0,3.67,22,0.0,0,23.1,3.1,0,1
31144,769453,1,0,1.97,30,0.0,0,54.4,3.4,0,1
31145,769460,1,0,4.29,22,0.77,0,65.0,8.7,0,0
31146,769483,1,1,4.29,16,1.64,0,32.8,6.8,0,0
31147,769512,1,0,0.65,38,0.0,0,32.8,3.5,0,1
31148,769516,0,0,0.68,20,,0,1.7,0.3,0,1
31149,769572,1,1,4.29,22,1.86,0,59.9,2.1,0,0
31150,769606,1,0,1.14,19,,0,13.6,1.5,0,1
31151,769639,1,1,4.29,24,0.71,0,44.6,4.9,0,0
31152,769684,1,1,4.29,29,1.97,0,48.2,8.5,0,0
31153,769714,1,0,1.22,21,0.0,0,39.5,6.0,0,1
31154,769732,1,0,3.98,30,,1,89.2,11.5,0,1
31155,769775,1,1,3.93,20,0.0,0,106.1,7.9,0,1
31156,769806,1,0,4.29,12,1.2,0,24.1,2.8,0,0
31157,769846,1,0,2.03,20,0.0,1,51.0,1.8,0,1
31158,769852,1,0,1.22,21,0.0,0,22.6,1.5,0,1
31159,769875,1,0,3.33,24,,0,3.0,0.5,0,1
31160,769918,0,0,0.95,13,0.0,2,53.0,33.2,0,1
31161,769922,1,0,1.98,30,,0,7.0,0.3,0,1
31162,769958,1,1,2.5,21,0.0,0,65.4,2.0,0,1
31163,769960,1,0,1.58,29,0.0,0,6.2,0.5,0,1
31164,770038,1,1,4.28,33,,0,44.3,2.9,0,0
31165,770093,0,0,0.99,24,,0,29.2,2.1,0,1
31166,770095,1,1,4.28,21,0.38,0,5.4,0.4,0,0
31167,770112,1,1,4.13,24,,0,13.9,0.8,0,1
31168,770119,1,0,1.95,30,0.0,0,61.6,2.6,0,1
31169,770132,1,0,4.28,33,,1,67.9,4.6,0,0
31170,770165,1,0,3.04,30,,0,24.1,1.4,0,1
31171,770195,1,0,4.28,21,0.28,1,81.5,26.3,0,0
31172,770204,1,1,4.28,10,1.18,3,67.4,6.6,0,0
31173,770214,1,1,4.28,10,1.08,0,158.7,6.4,0,0
31174,770236,1,0,1.14,14,0.0,0,23.4,2.1,1,1
31175,770250,1,1,2.67,18,0.0,0,63.8,5.0,0,1
31176,770265,1,0,4.28,21,0.2,0,7.3,0.5,0,0
31177,770272,1,0,4.28,24,,2,13.7,1.1,0,0
31178,770288,1,1,5.08,34,0.0,0,140.5,10.2,0,1
31179,770347,0,0,1.3,123,0.0,0,554.5,36.8,0,1
31180,770353,1,0,4.28,24,,0,21.3,10.6,0,0
31181,770364,1,1,4.28,25,,0,4.2,0.3,0,0
31182,770406,1,0,2.0,26,0.0,0,16.4,2.1,0,1
31183,770429,1,0,1.84,19,,0,3.1,0.9,0,1
31184,770439,0,0,1.12,162,0.0,0,268.9,33.7,0,1
31185,770451,1,0,1.54,72,0.0,0,15.4,11.4,0,1
31186,770463,1,0,4.43,26,,0,46.4,2.4,0,1
31187,770470,1,1,4.28,20,1.89,0,107.9,7.0,0,0
31188,770488,0,0,0.98,40,,0,56.9,6.1,0,1
31189,770524,1,0,0.42,19,,0,64.0,11.1,0,1
31190,770590,1,1,4.28,20,1.61,0,245.9,17.4,0,0
31191,770592,1,0,0.01,2,0.0,0,0.2,0.0,0,1
31192,770610,1,1,4.28,20,1.55,0,30.5,4.2,0,0
31193,770630,1,0,3.08,30,0.0,0,72.4,3.4,0,1
31194,770647,1,1,4.28,15,1.61,0,80.3,7.0,0,0
31195,770689,1,1,4.28,27,1.61,0,156.0,23.4,0,0
31196,770699,1,0,1.98,30,,0,22.8,2.3,0,1
31197,770704,1,0,1.24,21,0.0,0,42.0,13.3,0,1
31198,770738,1,1,4.28,33,0.21,1,165.2,14.3,0,0
31199,770767,1,1,4.28,18,1.63,0,33.2,2.1,0,0
31200,770776,1,1,4.67,17,1.26,0,32.4,4.6,0,1
31201,770779,1,0,1.27,18,0.0,0,3.3,0.1,0,1
31202,770790,1,0,4.28,21,0.16,4,40.4,2.0,0,0
31203,770805,0,0,2.96,32,,1,12.5,3.8,0,1
31204,770812,1,0,1.88,26,0.0,0,11.9,0.5,0,1
31205,770893,1,0,4.79,39,1.38,0,123.0,3.5,0,1
31206,770933,1,0,1.51,6,0.0,0,0.0,0.0,0,1
31207,770935,1,0,0.88,13,0.0,0,163.9,6.9,0,1
31208,770954,1,1,3.7,20,0.0,0,97.2,6.3,0,1
31209,770959,1,0,4.28,19,1.71,0,26.0,1.6,0,0
31210,770966,1,0,2.34,22,,0,9.4,0.6,0,1
31211,770998,1,0,4.28,18,1.69,0,74.9,7.8,0,0
31212,771006,1,0,2.01,26,,0,21.8,7.8,0,1
31213,771033,1,1,4.28,19,1.61,0,78.6,9.2,0,0
31214,771053,1,1,4.28,15,1.91,0,68.1,2.6,0,0
31215,771075,1,0,0.34,18,0.0,0,13.2,0.4,0,1
31216,771241,0,0,0.66,0,0.0,0,52.1,15.1,1,1
31217,771253,1,0,1.99,30,,0,30.0,1.1,0,1
31218,771259,1,1,4.28,22,1.61,0,44.6,8.1,0,0
31219,771271,1,1,4.28,19,1.63,1,123.1,11.5,0,0
31220,771290,1,0,0.63,18,,0,7.7,0.6,0,1
31221,771321,1,1,4.5,12,,0,1.5,1.7,0,1
31222,771352,1,1,2.12,47,,0,62.8,3.2,0,1
31223,771354,0,0,0.47,19,0.0,0,1.9,1.0,0,1
31224,771389,1,1,4.28,19,1.93,0,25.3,1.4,0,0
31225,771390,1,0,0.63,31,0.0,0,4.6,0.3,0,1
31226,771448,1,0,0.58,14,0.0,0,6.8,0.3,0,1
31227,771491,0,0,0.19,16,,1,6.6,0.4,0,1
31228,771497,1,0,2.48,17,0.0,0,33.6,2.3,0,1
31229,771503,1,0,0.47,15,0.0,0,8.0,0.9,0,1
31230,771515,1,0,4.28,20,1.72,0,48.7,2.4,0,0
31231,771522,1,1,4.28,15,1.61,0,67.6,6.0,0,0
31232,771530,0,0,0.1,23,,0,10.5,0.4,0,1
31233,771540,1,0,1.97,30,0.0,0,21.0,1.6,0,1
31234,771571,1,0,4.28,23,2.68,0,267.8,20.5,0,0
31235,771585,1,0,3.14,20,0.0,1,68.5,6.0,0,1
31236,771586,1,1,3.92,20,0.0,0,57.7,4.3,0,1
31237,771594,0,0,2.97,24,,0,6.9,1.5,0,1
31238,771601,1,0,4.28,21,1.85,0,75.0,3.7,0,0
31239,771626,1,0,4.04,22,,0,13.3,0.5,0,1
31240,771635,0,0,4.28,136,0.84,0,304.6,28.6,0,0
31241,771661,1,1,3.5,15,0.0,0,9.0,0.3,0,1
31242,771702,1,1,1.23,24,,0,20.8,1.7,0,1
31243,771725,1,0,0.8,32,,0,22.5,5.6,0,1
31244,771812,1,0,4.28,20,0.5,0,40.7,2.6,0,0
31245,771874,1,1,4.28,19,1.61,0,131.7,14.5,0,0
31246,771895,1,1,4.28,16,1.62,0,183.7,11.2,0,0
31247,771944,1,1,4.28,14,1.61,0,75.8,4.5,0,0
31248,771978,1,0,0.12,24,,0,0.3,0.0,0,1
31249,772007,0,0,0.1,9,,0,1.0,0.3,0,1
31250,772014,1,0,4.65,23,1.27,0,20.9,2.4,0,1
31251,772047,1,1,4.95,18,0.97,0,30.9,3.7,0,1
31252,772062,1,0,4.28,21,0.05,0,44.6,2.8,0,0
31253,772068,1,0,4.27,22,1.3,0,44.4,3.0,0,0
31254,772096,1,0,0.07,0,,0,2.9,0.1,0,1
31255,772112,1,1,4.27,18,0.07,0,53.8,4.7,0,0
31256,772152,1,1,4.27,34,,0,176.5,9.8,0,0
31257,772164,1,0,0.93,16,0.0,0,13.8,0.3,0,1
31258,772173,1,0,3.95,20,,0,56.1,4.6,0,1
31259,772177,1,1,1.88,24,,1,82.7,10.8,0,1
31260,772181,1,0,2.55,40,,0,68.9,10.2,0,1
31261,772267,1,0,4.27,22,,0,21.7,2.1,0,0
31262,772277,0,0,0.49,0,0.0,0,4.5,0.7,0,1
31263,772280,1,1,3.46,33,,0,15.7,0.7,0,1
31264,772287,1,1,4.27,16,1.64,0,26.9,1.6,0,0
31265,772306,1,0,0.35,16,0.0,0,16.4,0.8,0,1
31266,772314,1,0,4.45,19,1.45,0,49.0,4.5,0,1
31267,772387,1,1,4.82,29,1.07,0,140.1,13.2,0,1
31268,772414,1,0,4.27,20,0.99,1,73.4,7.7,0,0
31269,772422,1,0,2.67,24,,2,43.7,7.4,0,1
31270,772448,1,0,4.27,23,1.61,0,130.2,10.8,0,0
31271,772471,1,1,3.63,44,0.0,0,38.6,36.7,0,1
31272,772488,1,0,3.52,22,0.0,0,106.2,8.7,0,1
31273,772495,1,0,1.15,19,0.0,0,20.0,2.0,0,1
31274,772500,1,1,1.02,14,0.0,0,29.4,4.4,0,1
31275,772501,0,0,1.97,32,0.0,0,85.5,3.5,0,1
31276,772527,1,1,4.27,23,0.97,0,113.0,11.9,0,0
31277,772536,1,1,4.27,16,1.65,0,148.7,11.9,0,0
31278,772597,0,0,4.27,30,1.7,0,81.4,6.8,0,0
31279,772613,0,0,0.05,13,,0,12.1,0.7,0,1
31280,772649,1,1,2.21,23,0.0,0,44.3,2.0,0,1
31281,772704,1,0,1.16,19,0.0,0,20.8,0.7,0,1
31282,772734,1,1,4.27,17,1.74,0,59.3,10.2,0,0
31283,772804,1,0,1.31,23,0.0,3,44.3,1.9,0,1
31284,772817,1,0,5.07,0,,0,0.0,0.0,0,1
31285,772868,1,0,4.07,20,,0,121.2,7.8,0,1
31286,772878,1,1,2.1,24,0.0,0,46.4,4.1,0,1
31287,772901,0,0,1.87,8,0.0,0,2.6,0.4,3,1
31288,772927,1,0,0.42,0,,0,13.0,0.9,4,1
31289,772975,1,1,4.27,27,1.96,0,8.8,0.8,0,0
31290,772980,1,0,1.04,12,0.0,0,0.0,0.0,0,1
31291,772989,1,1,4.27,16,1.62,0,84.3,7.1,0,0
31292,773003,1,0,4.27,26,1.81,0,52.5,3.6,0,0
31293,773013,1,0,0.75,14,0.0,0,84.9,17.3,0,1
31294,773031,1,1,4.27,25,0.17,0,64.9,4.1,0,0
31295,773056,1,0,4.27,20,1.65,2,126.7,7.8,0,0
31296,773066,1,0,0.94,16,0.0,0,26.6,5.1,0,1
31297,773078,1,0,1.93,30,0.0,0,27.4,2.0,0,1
31298,773118,1,0,0.33,0,,0,0.8,0.0,0,1
31299,773149,1,0,2.22,22,0.0,0,57.0,4.6,0,1
31300,773172,1,1,4.27,16,1.65,0,212.7,11.1,0,0
31301,773177,1,1,4.27,17,1.88,0,25.0,3.2,0,0
31302,773181,1,0,2.49,19,0.0,0,29.1,1.6,0,1
31303,773185,1,0,4.27,33,,2,58.8,5.5,0,0
31304,773202,1,0,0.02,6,0.0,0,0.1,0.0,0,1
31305,773217,1,1,4.27,16,1.62,0,28.6,43.1,0,0
31306,773221,1,0,2.0,26,,0,110.6,5.4,0,1
31307,773251,1,1,4.27,20,1.67,1,80.9,5.6,0,0
31308,773255,1,0,1.98,30,,0,24.2,1.9,0,1
31309,773286,0,0,2.33,24,,0,41.2,5.3,0,1
31310,773299,1,1,4.26,16,0.58,0,33.2,9.5,0,0
31311,773315,1,1,1.28,23,0.0,0,18.8,1.2,0,1
31312,773343,1,0,1.38,26,0.0,0,30.0,3.0,0,1
31313,773356,1,1,4.26,18,1.75,1,34.3,3.3,0,0
31314,773379,1,0,0.32,35,,0,4.4,0.2,0,1
31315,773422,1,1,4.26,18,1.8,0,67.6,3.1,0,0
31316,773423,1,1,4.26,14,1.66,0,50.0,2.4,0,0
31317,773424,0,0,0.29,21,,0,16.4,1.6,0,1
31318,773452,1,1,4.26,20,1.63,0,86.1,3.0,0,0
31319,773471,1,0,1.97,30,0.0,0,9.4,6.9,0,1
31320,773497,1,1,0.52,57,0.0,0,122.9,19.0,0,1
31321,773510,1,0,0.33,32,,0,25.3,3.6,0,1
31322,773532,1,0,3.95,22,0.0,1,19.1,1.3,0,1
31323,773538,1,0,1.88,30,0.0,0,89.9,11.1,0,1
31324,773543,1,0,1.99,17,,0,2.4,0.1,0,1
31325,773548,1,1,4.26,20,1.63,0,119.1,10.0,0,0
31326,773557,1,0,0.87,12,0.0,0,7.2,0.5,0,1
31327,773562,1,0,0.85,15,0.0,2,40.8,1.9,0,1
31328,773592,1,1,4.26,16,1.62,0,68.2,4.1,0,0
31329,773615,1,0,0.83,21,,0,7.2,0.9,0,1
31330,773624,1,1,4.26,10,1.2,0,14.8,0.5,0,0
31331,773638,1,1,1.87,26,0.0,3,11.0,1.1,0,1
31332,773653,1,1,4.98,5,0.0,0,0.0,0.0,0,1
31333,773727,0,0,0.32,0,0.0,0,11.3,1.2,1,1
31334,773795,1,1,4.26,19,1.62,1,79.4,6.4,0,0
31335,773839,1,0,1.82,24,0.0,0,33.6,1.1,0,1
31336,773914,0,0,0.6,18,0.0,0,9.6,0.9,0,1
31337,773916,1,0,1.08,19,0.0,0,34.1,1.3,0,1
31338,773946,1,0,0.27,0,,0,0.4,0.0,0,1
31339,773956,1,0,4.25,22,0.99,0,6.1,0.4,0,0
31340,773970,1,0,1.98,28,,0,24.4,0.5,0,1
31341,773974,1,1,4.25,18,1.7,1,62.1,7.4,0,0
31342,773995,1,1,3.97,24,,0,48.9,9.4,0,1
31343,774002,1,0,1.13,19,0.0,0,12.0,0.8,0,1
31344,774021,1,1,4.25,12,0.53,0,81.7,3.4,0,0
31345,774070,1,0,1.47,1,0.0,0,0.0,0.0,0,1
31346,774073,1,0,4.25,16,1.9,4,177.6,9.8,0,0
31347,774104,1,0,0.24,14,0.0,0,3.9,0.2,0,1
31348,774126,1,0,1.47,17,0.0,0,8.2,2.5,0,1
31349,774143,1,1,4.09,18,0.0,0,30.2,2.8,0,1
31350,774164,1,1,0.85,18,,0,3.6,0.2,0,1
31351,774204,0,0,3.0,33,,0,3.8,1.1,0,1
31352,774230,1,1,4.25,17,1.74,0,124.1,7.6,0,0
31353,774281,0,0,0.86,39,,0,110.6,7.2,0,1
31354,774316,1,1,4.56,20,,0,18.7,1.5,0,1
31355,774331,0,0,0.93,48,,0,14.8,4.8,0,1
31356,774364,1,0,4.25,20,1.7,0,150.2,6.3,0,0
31357,774388,1,1,4.25,17,1.67,0,24.0,6.4,0,0
31358,774422,1,0,0.6,18,,0,1.7,0.2,0,1
31359,774507,1,0,1.87,19,0.0,0,26.6,3.3,0,1
31360,774513,1,0,4.69,21,0.53,0,73.6,3.4,0,1
31361,774527,1,1,3.47,20,0.0,1,112.1,7.3,0,1
31362,774531,1,0,2.99,15,0.0,0,41.6,1.0,0,1
31363,774535,1,1,4.25,22,0.02,0,42.5,2.7,0,0
31364,774551,1,1,4.25,31,,0,44.5,3.0,0,0
31365,774594,1,1,4.23,16,0.0,0,29.8,1.3,0,1
31366,774649,1,0,1.47,24,0.0,0,86.7,4.3,0,1
31367,774669,1,0,4.24,19,1.73,0,104.3,6.3,0,0
31368,774683,1,0,0.94,24,0.0,0,19.5,1.4,0,1
31369,774684,1,0,4.24,20,1.63,1,142.5,9.3,0,0
31370,774693,1,0,1.78,30,0.0,0,38.2,1.6,0,1
31371,774700,1,0,4.24,20,1.64,0,33.0,3.3,0,0
31372,774748,1,0,1.88,26,0.0,1,46.5,2.9,0,1
31373,774778,1,1,4.24,24,0.57,2,208.9,8.1,0,0
31374,774779,1,0,0.54,15,0.0,0,1.6,0.1,0,1
31375,774802,1,0,1.64,30,0.0,0,69.9,2.7,0,1
31376,774810,0,0,0.83,36,,1,15.5,3.1,0,1
31377,774843,1,0,4.24,20,1.67,1,94.8,2.5,0,0
31378,774847,1,0,1.99,30,,0,12.0,1.5,0,1
31379,774881,1,0,2.76,30,0.0,0,34.0,1.3,0,1
31380,774887,0,0,2.84,26,,0,32.4,1.1,0,1
31381,774908,1,1,4.24,16,1.68,0,75.3,3.7,0,0
31382,774920,1,0,4.24,22,,0,78.2,4.3,0,0
31383,774967,1,0,1.97,30,0.0,0,3.6,0.1,0,1
31384,774983,1,1,4.24,16,1.63,0,31.5,2.2,0,0
31385,775013,1,1,4.24,19,1.64,0,41.6,5.2,0,0
31386,775054,0,0,1.63,20,,0,17.2,1.3,0,1
31387,775126,1,1,4.24,28,1.76,0,83.0,7.1,0,0
31388,775156,1,0,1.41,29,0.0,1,56.9,2.5,0,1
31389,775217,1,1,4.24,16,1.62,0,153.8,7.6,0,0
31390,775225,1,0,2.02,29,,0,13.6,0.9,0,1
31391,775254,1,0,4.24,20,1.62,0,100.8,6.2,0,0
31392,775284,1,0,4.9,16,1.5,0,18.7,0.8,0,1
31393,775292,1,0,2.05,23,,0,121.5,16.7,0,1
31394,775314,1,0,3.39,22,0.0,0,20.0,0.7,0,1
31395,775320,1,0,4.24,19,1.89,0,32.7,1.6,0,0
31396,775327,1,1,2.8,20,0.0,0,10.7,0.5,0,1
31397,775381,1,1,4.24,20,0.05,2,130.2,19.0,0,0
31398,775392,1,1,4.24,16,1.65,0,79.0,3.0,0,0
31399,775406,1,0,1.97,30,0.0,0,52.1,2.0,0,1
31400,775426,1,1,4.57,17,1.76,0,19.8,0.5,0,1
31401,775482,1,0,3.55,22,0.0,0,36.7,2.8,0,1
31402,775502,1,1,4.24,12,0.28,0,23.4,4.5,0,0
31403,775520,1,1,4.24,16,1.64,0,41.4,2.0,0,0
31404,775524,1,1,3.95,20,,0,58.4,4.6,0,1
31405,775536,1,0,0.55,14,0.0,1,220.7,12.1,0,1
31406,775596,1,0,4.24,21,1.82,0,55.5,2.9,0,0
31407,775605,1,1,4.24,16,1.64,0,26.3,0.9,0,0
31408,775664,1,0,1.21,21,0.0,2,13.2,1.2,0,1
31409,775673,1,0,1.12,19,0.0,3,10.3,1.2,0,1
31410,775691,1,1,4.24,30,1.83,2,117.0,7.5,0,0
31411,775699,1,1,3.47,17,0.0,0,90.4,20.4,0,1
31412,775728,1,1,3.96,20,,1,132.0,15.7,0,1
31413,775730,1,0,0.9,16,0.0,0,44.5,3.4,0,1
31414,775748,1,0,2.34,15,,0,4.7,0.3,7,1
31415,775781,1,0,4.24,41,0.04,0,156.0,4.4,0,0
31416,775782,1,0,1.46,20,0.0,1,29.0,6.6,0,1
31417,775824,1,1,4.95,18,0.0,0,0.0,0.0,0,1
31418,775835,1,0,1.11,19,0.0,0,24.4,1.8,0,1
31419,775844,1,1,4.24,19,1.64,0,102.3,4.0,0,0
31420,775866,1,0,1.43,10,,0,7.0,0.4,6,1
31421,775868,1,1,4.24,16,1.64,0,82.2,5.4,0,0
31422,775886,1,0,1.97,30,0.0,0,0.0,0.0,0,1
31423,775905,1,0,1.38,26,0.0,0,39.1,2.3,0,1
31424,775955,0,0,0.86,37,,0,50.0,3.9,0,1
31425,775991,1,0,0.84,12,0.0,0,11.7,0.9,0,1
31426,775999,0,0,0.24,32,,0,23.1,3.2,0,1
31427,776042,1,0,0.74,15,0.0,2,39.6,4.8,0,1
31428,776066,0,0,4.33,25,,1,171.2,10.5,0,1
31429,776084,1,0,0.15,22,,0,2.7,0.4,0,1
31430,776125,1,1,4.24,24,1.77,0,93.6,6.9,0,0
31431,776236,1,0,2.92,40,,0,38.7,10.9,0,1
31432,776309,1,0,1.99,30,,0,0.0,0.0,0,1
31433,776328,1,0,0.67,12,0.0,0,37.4,2.4,0,1
31434,776379,1,0,4.24,22,0.03,0,54.9,2.6,0,0
31435,776419,1,1,4.24,22,1.97,0,151.1,7.0,0,0
31436,776464,1,0,0.96,20,0.0,0,7.5,0.8,0,1
31437,776499,1,0,1.35,24,0.0,0,10.0,0.5,0,1
31438,776510,1,0,0.75,23,,0,11.1,0.9,0,1
31439,776530,1,0,1.97,29,0.0,4,24.7,1.1,0,1
31440,776535,1,0,0.68,16,0.0,0,13.5,0.7,0,1
31441,776541,1,0,0.83,15,0.0,2,20.8,0.8,0,1
31442,776643,1,1,4.24,14,1.72,0,47.6,13.9,0,0
31443,776666,1,1,4.24,16,1.68,0,94.6,10.5,0,0
31444,776670,1,1,4.24,23,1.65,0,89.9,7.8,0,0
31445,776679,1,1,4.24,33,1.66,0,216.6,25.2,0,0
31446,776720,1,1,4.24,14,1.69,0,45.8,4.3,0,0
31447,776745,1,1,3.14,40,,0,39.0,3.0,0,1
31448,776773,1,0,4.23,22,0.72,0,13.3,1.6,0,0
31449,776802,1,0,1.42,25,0.0,0,42.9,10.0,0,1
31450,776819,0,0,1.1,8,0.0,0,21.9,1.2,0,1
31451,776866,1,1,4.23,21,0.48,0,34.3,1.7,0,0
31452,776892,1,1,1.7,17,0.0,0,16.3,2.5,0,1
31453,776942,1,1,4.23,17,1.67,0,17.9,1.0,0,0
31454,776969,1,1,4.23,22,1.68,2,91.1,9.6,0,0
31455,776989,1,0,2.37,26,,0,68.8,2.8,0,1
31456,776996,1,0,4.23,20,1.65,0,98.8,9.4,0,0
31457,777013,0,0,2.16,32,,0,35.2,2.2,0,1
31458,777062,1,0,0.44,14,0.0,0,50.8,3.3,0,1
31459,777142,1,1,4.22,24,0.0,0,103.3,11.9,0,1
31460,777182,1,0,1.61,24,,0,16.5,2.6,0,1
31461,777259,1,1,4.23,18,1.7,1,59.6,8.7,1,0
31462,777262,1,0,1.98,30,,0,19.4,1.1,0,1
31463,777268,1,1,4.23,18,1.79,0,94.7,7.6,0,0
31464,777294,1,0,4.23,22,0.09,0,33.3,2.7,0,0
31465,777308,1,1,4.23,17,0.61,0,4.6,0.4,0,0
31466,777392,1,1,0.33,26,0.0,0,18.6,3.9,0,1
31467,777393,1,0,4.94,39,,0,230.5,7.6,0,1
31468,777399,1,0,0.35,16,0.0,0,62.4,9.7,0,1
31469,777405,1,0,0.12,11,0.0,0,3.7,0.4,0,1
31470,777453,1,1,4.23,17,1.8,0,42.1,2.9,0,0
31471,777467,1,0,2.0,24,,0,1.5,0.2,0,1
31472,777479,1,0,1.98,30,,0,93.9,7.7,0,1
31473,777499,1,0,1.31,29,,1,66.7,5.8,0,1
31474,777507,1,0,2.36,31,,0,26.7,2.7,0,1
31475,777527,0,0,0.84,32,,0,67.1,3.9,0,1
31476,777530,0,0,2.89,24,0.0,0,93.9,32.2,0,1
31477,777536,0,0,0.58,0,,0,12.6,0.9,6,1
31478,777569,1,0,4.23,20,1.67,0,61.9,10.6,0,0
31479,777586,1,0,1.59,29,0.0,0,30.7,3.1,0,1
31480,777587,1,1,4.23,17,1.66,1,45.3,4.9,0,0
31481,777591,1,1,4.23,23,1.65,0,128.4,5.8,0,0
31482,777593,1,0,1.46,29,0.0,1,64.7,1.7,0,1
31483,777608,1,1,4.23,16,1.67,0,57.1,3.5,0,0
31484,777646,1,0,2.32,19,,0,0.0,0.0,0,1
31485,777651,1,1,0.71,21,0.0,0,19.0,1.4,0,1
31486,777691,1,0,1.23,23,0.0,5,24.8,2.7,0,1
31487,777721,1,1,4.82,15,,0,77.4,4.3,0,1
31488,777729,1,0,4.5,26,,0,22.2,2.9,0,1
31489,777749,1,0,2.66,35,,0,65.9,1.5,0,1
31490,777754,0,0,1.76,26,0.0,0,5.0,0.5,0,1
31491,777756,1,0,1.73,30,0.0,0,15.0,0.9,0,1
31492,777798,1,1,4.19,20,0.0,3,113.5,12.1,0,1
31493,777807,1,1,4.23,17,1.64,0,41.3,3.2,0,0
31494,777833,1,0,1.88,30,0.0,1,95.4,5.7,0,1
31495,777841,1,1,4.22,22,1.67,1,148.1,8.9,0,0
31496,777844,1,1,4.22,18,1.88,0,4.5,0.3,0,0
31497,777858,1,0,0.73,15,0.0,0,4.3,0.4,0,1
31498,777860,0,0,0.07,11,0.0,0,0.6,0.0,0,1
31499,777895,0,0,0.01,4,,0,0.2,0.0,0,1
31500,777922,1,1,4.22,16,1.66,0,159.0,15.4,0,0
31501,778002,1,1,4.22,16,1.67,0,33.3,2.0,0,0
31502,778004,1,0,1.26,24,,0,17.3,1.9,0,1
31503,778051,1,1,4.22,25,,0,18.9,1.1,0,0
31504,778057,1,0,0.33,19,,0,5.0,0.3,0,1
31505,778097,1,0,0.33,37,0.0,0,11.0,21.3,0,1
31506,778111,1,0,4.22,28,0.65,0,53.7,4.7,0,0
31507,778151,1,1,4.22,17,1.68,0,43.1,6.7,0,0
31508,778206,1,1,4.22,24,1.18,0,37.4,5.6,0,0
31509,778247,1,1,4.22,22,1.68,1,115.8,17.1,0,0
31510,778272,1,1,4.22,26,1.89,0,134.9,4.6,0,0
31511,778284,1,1,4.22,12,0.46,0,74.7,6.6,0,0
31512,778294,1,0,4.22,12,,0,20.6,1.6,6,0
31513,778321,1,0,1.98,30,,0,5.9,0.3,0,1
31514,778344,0,0,0.79,64,0.0,0,54.0,5.8,0,1
31515,778367,0,0,0.9,15,,1,0.1,0.0,0,1
31516,778380,1,0,3.21,18,0.0,0,38.7,0.9,0,1
31517,778392,1,0,4.22,24,1.64,0,79.2,5.3,0,0
31518,778398,1,1,3.91,20,0.0,0,24.8,3.0,0,1
31519,778407,1,1,4.22,16,1.79,0,159.6,15.8,0,0
31520,778428,1,0,1.08,19,0.0,0,36.1,3.7,0,1
31521,778433,1,1,4.22,26,1.56,0,98.4,10.8,1,0
31522,778474,1,1,4.22,17,1.72,1,85.2,4.6,0,0
31523,778481,1,0,0.81,15,0.0,0,213.2,38.7,0,1
31524,778525,1,0,1.77,30,0.0,0,36.0,4.5,0,1
31525,778540,1,0,4.7,13,1.44,2,43.7,4.2,0,1
31526,778562,1,0,3.04,19,0.0,0,36.3,0.9,0,1
31527,778564,1,0,0.82,0,,0,37.4,2.3,6,1
31528,778612,1,0,2.03,22,0.0,0,37.4,3.8,0,1
31529,778619,1,0,2.02,29,,0,110.0,8.5,0,1
31530,778622,0,0,2.53,12,0.0,0,12.6,0.3,0,1
31531,778629,1,1,4.22,22,1.57,0,48.7,2.0,0,0
31532,778680,1,0,2.11,26,,0,27.8,2.7,0,1
31533,778741,1,0,0.2,15,0.0,0,9.2,0.4,0,1
31534,778746,1,0,1.61,26,0.0,0,27.5,1.2,0,1
31535,778786,1,0,0.52,11,0.0,0,3.3,0.5,0,1
31536,778793,0,0,0.13,10,,0,3.7,0.3,0,1
31537,778808,1,0,1.75,30,0.0,0,57.6,4.3,0,1
31538,778917,1,0,2.7,22,0.0,0,73.5,22.1,0,1
31539,778938,0,0,1.5,32,,0,23.5,1.2,0,1
31540,778968,1,0,1.98,30,,1,33.2,0.8,0,1
31541,778974,1,0,1.61,25,0.0,0,16.0,0.8,0,1
31542,778995,1,0,1.44,17,0.0,0,19.9,0.9,0,1
31543,778998,1,1,4.22,20,1.83,0,148.5,6.8,0,0
31544,779014,1,1,4.22,16,1.68,2,70.8,5.8,0,0
31545,779067,1,0,4.22,20,1.68,0,81.9,11.6,0,0
31546,779092,1,1,4.22,17,1.68,0,41.7,3.3,0,0
31547,779128,1,1,1.69,29,0.0,0,40.1,1.6,0,1
31548,779141,1,0,1.44,8,0.0,0,10.6,2.5,0,1
31549,779194,1,0,1.09,10,0.0,0,23.0,8.6,0,1
31550,779204,1,0,1.97,30,0.0,0,8.7,0.5,0,1
31551,779222,1,0,4.22,9,1.91,1,145.2,13.2,0,0
31552,779243,1,1,4.02,20,,1,106.6,5.4,0,1
31553,779269,1,1,1.0,24,,0,7.0,0.4,0,1
31554,779299,1,1,1.98,30,0.0,0,105.0,3.2,0,1
31555,779323,1,0,1.95,30,0.0,0,0.0,0.0,0,1
31556,779367,1,1,4.22,29,1.9,0,231.9,20.4,0,0
31557,779371,1,1,4.22,27,1.84,0,144.1,5.3,0,0
